"utilizeID","requisitionID","itemID","technicianID","qtyOut","dateUtilize","remark"
"1268","1079","12","4","4.000","2023-07-05",
"1269","1079","549","4","4.000","2023-07-05",
"1270","1079","1297","4","0.120","2023-07-05",
"1271","928","53","4","1.000","2023-07-05",
"1272","1074","28","13","1.000","2023-07-05",
"1273","1074","1297","13","0.020","2023-07-05",
"1274","1074","97","13","0.020","2023-07-05",
"1275","1077","102","4","0.340","2023-07-05",
"1276","1077","103","4","0.240","2023-07-05",
"1277","1077","12","4","2.000","2023-07-05",
"1278","1077","28","4","1.000","2023-07-05",
"1279","1077","562","4","0.040","2023-07-05",
"1280","1077","97","4","0.010","2023-07-05",
"1281","1077","63","4","0.333","2023-07-05",
"1282","1077","65","4","5.000","2023-07-05",
"1283","1077","82","4","2.000","2023-07-05",
"1284","1077","83","4","2.000","2023-07-05",
"1285","1077","1297","4","0.025","2023-07-05",
"1286","1077","1676","4","3.000","2023-07-05",
"1287","1077","53","14","1.000","2023-07-05",
"1288","1076","109","14","1.450","2023-07-05",
"1289","1076","28","14","3.000","2023-07-05",
"1290","1076","12","14","6.000","2023-07-05",
"1291","1076","65","14","2.000","2023-07-05",
"1292","1076","1297","14","0.160","2023-07-05",
"1293","1076","63","14","1.500","2023-07-05",
"1294","1076","562","14","0.100","2023-07-05",
"1295","1076","82","14","6.000","2023-07-05",
"1296","1076","83","14","6.000","2023-07-05",
"1297","1076","34","14","9.000","2023-07-05",
"1298","1076","96","14","0.300","2023-07-05",
"1299","1076","891","14","200.000","2023-07-05",
"1300","1075","109","14","1.000","2023-07-05",
"1301","1075","28","14","2.000","2023-07-05",
"1302","1075","12","14","4.000","2023-07-05",
"1303","1075","1297","14","0.080","2023-07-05",
"1304","1075","562","14","0.100","2023-07-05",
"1305","1075","63","14","0.666","2023-07-05",
"1306","1075","542","14","1.000","2023-07-05",
"1307","1075","82","14","4.000","2023-07-05",
"1308","1075","83","14","4.000","2023-07-05",
"1309","1075","440","14","4.000","2023-07-05",
"1310","1075","96","14","0.200","2023-07-05",
"1311","1075","34","14","6.000","2023-07-05",
"1312","1075","97","14","0.200","2023-07-05",
"1313","1078","12","4","3.000","2023-07-05",
"1314","1078","549","4","3.000","2023-07-05",
"1315","1078","97","4","0.120","2023-07-05",
"1316","1078","1297","4","0.080","2023-07-05",
"1317","1078","28","4","3.000","2023-07-05",
"1318","1070","28","4","1.000","2023-07-05",
"1319","1070","463","4","2.000","2023-07-05",
"1320","1070","66","4","0.020","2023-07-05",
"1321","1070","1657","4","1.000","2023-07-05",
"1322","1071","1707","4","1.000","2023-07-05",
"1323","1367","776","2","24.000","2023-07-05",
"1324","1368","849","2","8.000","2023-07-05",
"1325","1368","1603","2","8.000","2023-07-05",
"1326","1368","742","2","1.000","2023-07-05",
"1327","1368","744","2","1.000","2023-07-05",
"1328","1368","1708","2","4.000","2023-07-05",
"1329","1369","1709","2","1.000","2023-07-05",
"1330","1369","782","2","4.000","2023-07-05",
"1331","1369","1710","2","4.000","2023-07-05",
"1332","1192","12","4","1.000","2023-07-05",
"1333","1192","549","4","1.000","2023-07-05",
"1334","1192","1297","4","0.020","2023-07-05",
"1335","1192","97","4","0.020","2023-07-05",
"1336","1190","12","4","1.000","2023-07-05",
"1337","1190","549","4","1.000","2023-07-05",
"1338","1190","28","4","1.000","2023-07-05",
"1339","1190","97","4","0.020","2023-07-05",
"1340","1190","1297","4","0.020","2023-07-05",
"1341","1181","1711","15","1.000","2023-07-05",
"1342","1182","534","18","2.000","2023-07-05",
"1343","1182","160","18","1.000","2023-07-05",
"1344","1183","1306","16","4.000","2023-07-05",
"1345","1183","160","16","1.000","2023-07-05",
"1346","1184","520","16","2.000","2023-07-05",
"1347","1185","1431","16","1.000","2023-07-05",
"1348","1186","49","4","2.000","2023-07-05",
"1349","1187","28","4","1.000","2023-07-05",
"1350","1187","97","4","0.020","2023-07-05",
"1351","1187","12","4","1.000","2023-07-05",
"1352","1187","549","4","1.000","2023-07-05",
"1353","1187","1297","4","0.020","2023-07-05",
"1354","1188","12","4","3.000","2023-07-05",
"1355","1188","549","4","3.000","2023-07-05",
"1356","1188","28","4","3.000","2023-07-05",
"1357","1188","97","4","0.080","2023-07-05",
"1358","1188","1297","4","0.064","2023-07-05",
"1359","1189","97","4","0.020","2023-07-05",
"1360","1189","1297","4","0.020","2023-07-05",
"1361","1372","160","6","1.000","2023-07-05",
"1362","1370","364","6","7.000","2023-07-05",
"1363","1370","1712","6","1.000","2023-07-05",
"1364","1371","160","6","1.000","2023-07-05",
"1365","1371","1713","6","1.000","2023-07-05",
"1366","1373","1667","1","1.000","2023-07-06",
"1367","1374","78","5","1.000","2023-07-06",
"1368","1375","349","16","2.000","2023-07-06",
"1369","1376","481","5","25.000","2023-07-06",
"1370","1377","160","16","1.000","2023-07-06",
"1371","1377","362","16","4.000","2023-07-06",
"1372","1377","364","16","1.000","2023-07-06",
"1373","1378","364","13","2.000","2023-07-06",
"1374","1379","1306","16","1.000","2023-07-06",
"1375","1380","28","5","2.000","2023-07-06",
"1376","1381","1236","3","1.000","2023-07-06",
"1377","1381","880","3","1.000","2023-07-06",
"1378","1381","1040","3","1.000","2023-07-06",
"1379","1382","877","1","0.100","2023-07-06",
"1380","1382","1309","1","0.270","2023-07-06",
"1381","1383","880","3","1.000","2023-07-06",
"1382","1384","883","1","1.000","2023-07-06",
"1383","1384","1171","1","1.000","2023-07-06",
"1384","1384","1668","1","0.010","2023-07-06",
"1385","1384","943","1","0.500","2023-07-06",
"1386","1385","1666","1","2.000","2023-07-06",
"1387","1385","882","1","1.000","2023-07-06",
"1388","1385","885","1","1.000","2023-07-06",
"1389","1385","943","1","3.000","2023-07-06",
"1390","1385","1668","1","0.050","2023-07-06",
"1391","1387","1158","3","1.000","2023-07-06",
"1392","1387","869","3","1.000","2023-07-06",
"1393","1388","888","1","0.500","2023-07-06",
"1394","1388","943","1","0.500","2023-07-06",
"1395","1388","1279","1","0.010","2023-07-06",
"1396","1388","1715","1","0.500","2023-07-06",
"1397","1389","704","2","0.710","2023-07-06",
"1398","1389","708","2","11.220","2023-07-06",
"1399","1390","704","2","2.300","2023-07-06",
"1400","1391","829","9","4.000","2023-07-07",
"1401","1392","776","9","40.000","2023-07-07",
"1402","1393","782","9","4.000","2023-07-07",
"1403","1394","1669","9","4.000","2023-07-07",
"1404","1395","314","6","1.000","2023-07-07",
"1405","1395","142","6","1.000","2023-07-07",
"1406","1396","160","6","1.000","2023-07-07",
"1407","1396","521","6","5.000","2023-07-07",
"1408","1397","1713","6","1.000","2023-07-07",
"1409","1397","245","6","1.500","2023-07-07",
"1410","1397","1718","6","5.000","2023-07-07",
"1411","1399","1713","6","2.000","2023-07-07",
"1412","1399","160","6","1.000","2023-07-07",
"1413","1400","878","4","1.000","2023-07-07",
"1414","1401","848","3","2.000","2023-07-07",
"1415","1401","877","3","0.100","2023-07-07",
"1416","1402","1621","3","1.000","2023-07-07",
"1417","1402","877","3","0.100","2023-07-07",
"1418","1403","880","1","1.000","2023-07-07",
"1419","1403","1720","1","1.000","2023-07-07",
"1420","1404","1155","3","1.000","2023-07-07",
"1421","1405","1668","3","5.000","2023-07-07",
"1422","1405","877","3","0.100","2023-07-07",
"1423","1406","1050","1","1.000","2023-07-07",
"1424","1406","1049","1","1.000","2023-07-07",
"1425","1406","1668","1","0.010","2023-07-07",
"1426","1406","1621","1","1.000","2023-07-07",
"1427","1406","943","1","1.000","2023-07-07",
"1428","1407","1106","1","1.000","2023-07-07",
"1429","1407","1668","1","0.005","2023-07-07",
"1430","170","617","7","0.050","2023-07-07",
"1431","155","848","7","4.000","2023-07-07",
"1432","155","1581","7","4.000","2023-07-07",
"1433","154","1671","8","20.000","2023-07-07",
"1434","154","658","8","1.000","2023-07-07",
"1435","153","1671","8","5.000","2023-07-07",
"1436","153","754","8","1.000","2023-07-07",
"1437","153","755","8","1.000","2023-07-07",
"1438","153","657","10","1.500","2023-07-07",
"1439","153","877","10","1.000","2023-07-07",
"1440","153","658","8","2.000","2023-07-07",
"1441","153","1722","8","12.000","2023-07-07",
"1442","153","1721","8","11.000","2023-07-07",
"1443","152","1671","8","1.000","2023-07-07",
"1444","152","1555","8","0.750","2023-07-07",
"1445","152","1723","8","2.000","2023-07-07",
"1446","150","1671","8","2.000","2023-07-07",
"1447","148","736","7","0.025","2023-07-07",
"1448","148","1724","7","4.000","2023-07-07",
"1449","147","1725","7","8.000","2023-07-07",
"1450","146","74","8","4.000","2023-07-07",
"1451","145","736","7","0.050","2023-07-07",
"1452","144","1671","8","3.000","2023-07-07",
"1453","143","526","8","1.000","2023-07-07",
"1454","142","827","7","4.000","2023-07-07",
"1455","142","848","7","6.000","2023-07-07",
"1456","1408","773","9","6.000","2023-07-10",
"1457","1409","1669","9","6.000","2023-07-10",
"1458","1409","829","9","4.000","2023-07-10",
"1459","176","1671","8","2.000","2023-07-10",
"1460","176","754","8","1.000","2023-07-10",
"1461","176","598","8","1.000","2023-07-10",
"1462","140","848","7","2.000","2023-07-10",
"1463","140","1581","7","2.000","2023-07-10",
"1464","140","968","7","2.000","2023-07-10",
"1465","139","754","8","1.000","2023-07-10",
"1466","138","616","7","3.890","2023-07-10",
"1467","138","844","7","10.000","2023-07-10",
"1468","138","1726","7","7.640","2023-07-10",
"1469","137","632","7","2.500","2023-07-10",
"1470","137","736","7","0.050","2023-07-10",
"1471","136","848","7","6.000","2023-07-10",
"1472","136","798","7","6.000","2023-07-10",
"1473","135","844","7","8.000","2023-07-10",
"1474","134","1581","7","2.000","2023-07-10",
"1475","133","724","7","5.000","2023-07-10",
"1476","133","734","7","10.000","2023-07-10",
"1477","132","1617","7","3.000","2023-07-10",
"1478","973","891","7","500.000","2023-07-10",
"1479","169","657","10","25.000","2023-07-10",
"1480","169","1298","10","3.000","2023-07-10",
"1481","169","624","10","2.000","2023-07-10",
"1482","169","1670","10","4.000","2023-07-10",
"1483","168","657","10","75.000","2023-07-10",
"1484","168","1298","10","10.000","2023-07-10",
"1485","167","877","10","1.500","2023-07-10",
"1486","166","1727","7","50.000","2023-07-10",
"1487","165","657","11","10.000","2023-07-10",
"1488","165","1298","11","1.500","2023-07-10",
"1489","165","1670","11","2.500","2023-07-10",
"1490","164","810","10","4.000","2023-07-10",
"1491","164","877","10","1.200","2023-07-10",
"1492","164","657","10","8.000","2023-07-10",
"1493","163","608","30","0.500","2023-07-10",
"1494","163","571","30","0.100","2023-07-10",
"1495","162","657","10","30.000","2023-07-10",
"1496","162","816","10","13.000","2023-07-10",
"1497","162","877","10","0.250","2023-07-10",
"1498","162","995","10","1.000","2023-07-10",
"1499","162","810","10","14.000","2023-07-10",
"1500","159","582","30","1.000","2023-07-10",
"1501","159","812","30","1.000","2023-07-10",
"1502","159","684","30","0.050","2023-07-10",
"1503","159","583","30","0.500","2023-07-10",
"1504","943","877","11","2.000","2023-07-10",
"1505","943","657","11","5.000","2023-07-10",
"1506","943","1298","11","1.000","2023-07-10",
"1507","157","941","10","1.000","2023-07-10",
"1508","157","942","10","1.000","2023-07-10",
"1509","156","877","10","1.500","2023-07-10",
"1510","156","617","10","0.150","2023-07-10",
"1511","199","829","9","6.000","2023-07-10",
"1512","1410","520","5","1.000","2023-07-10",
"1513","197","1671","8","15.000","2023-07-10",
"1514","197","1108","8","8.700","2023-07-10",
"1515","197","1112","8","2.200","2023-07-10",
"1516","197","1111","8","1.500","2023-07-10",
"1517","197","1664","8","10.000","2023-07-10",
"1518","197","1728","8","6.000","2023-07-10",
"1519","935","1669","9","12.000","2023-07-10",
"1520","935","617","9","0.050","2023-07-10",
"1521","936","1669","9","3.000","2023-07-10",
"1522","194","1669","9","4.000","2023-07-10",
"1523","192","1669","9","14.000","2023-07-10",
"1524","937","1669","9","4.000","2023-07-10",
"1525","937","829","9","3.000","2023-07-10",
"1526","938","1596","9","1.000","2023-07-10","complaint no.221"
"1527","938","829","9","6.000","2023-07-10","complaint no.221"
"1528","938","631","2","1.000","2023-07-10","complaint no.221"
"1529","938","776","2","20.000","2023-07-10","complaint no.221"
"1530","189","849","9","2.000","2023-07-10",
"1531","189","1669","9","2.000","2023-07-10",
"1532","188","829","21","4.000","2023-07-10",
"1533","187","1603","9","20.000","2023-07-10",
"1534","186","825","7","1.500","2023-07-10",
"1535","186","1599","7","8.000","2023-07-10",
"1536","183","744","9","2.000","2023-07-10",
"1537","183","829","9","4.000","2023-07-10",
"1538","182","829","9","53.000","2023-07-10",
"1539","182","738","9","0.100","2023-07-10",
"1540","182","1726","9","2.400","2023-07-10",
"1541","180","607","9","0.800","2023-07-10",
"1542","179","1581","9","8.000","2023-07-10",
"1543","178","743","9","1.000","2023-07-10",
"1544","177","661","21","0.500","2023-07-10",
"1545","177","759","21","1.000","2023-07-10",
"1546","177","888","21","1.000","2023-07-10",
"1547","141","1669","9","36.000","2023-07-10",
"1548","141","829","9","21.000","2023-07-10",
"1549","141","1730","9","26.000","2023-07-10",
"1550","141","807","9","1.000","2023-07-10",
"1551","141","740","9","0.030","2023-07-10",
"1552","141","684","9","0.100","2023-07-10",
"1553","141","1729","9","3.540","2023-07-10",
"1554","141","1731","9","15.000","2023-07-10",
"1555","940","1732","9","1.000","2023-07-11",
"1556","940","631","9","1.000","2023-07-11",
"1557","940","1731","9","20.000","2023-07-11",
"1558","940","1669","9","18.000","2023-07-11",
"1559","940","807","9","1.000","2023-07-11",
"1560","940","1596","9","2.000","2023-07-11",
"1561","940","1730","9","18.000","2023-07-11",
"1562","173","849","9","4.000","2023-07-11",
"1563","173","1669","9","4.000","2023-07-11",
"1564","173","636","9","2.000","2023-07-11",
"1565","1412","616","9","13.210","2023-07-11",
"1566","1412","1730","9","4.000","2023-07-11",
"1567","1412","644","9","1.000","2023-07-11",
"1568","1413","657","10","150.000","2023-07-11",
"1569","1413","1298","10","35.000","2023-07-11",
"1570","1414","657","11","25.000","2023-07-11",
"1571","1414","1298","11","5.000","2023-07-11",
"1572","1414","1684","11","50.000","2023-07-11",
"1573","1415","791","8","2.000","2023-07-11",
"1574","1416","1671","8","4.000","2023-07-11",
"1575","1416","1111","8","0.500","2023-07-11",
"1576","1417","743","7","2.000","2023-07-11",
"1577","1418","834","7","1.250","2023-07-11",
"1578","1419","849","8","8.000","2023-07-11",
"1579","1419","1603","8","5.000","2023-07-11",
"1580","1420","1606","8","4.000","2023-07-11",
"1581","1420","744","8","2.000","2023-07-11",
"1582","1421","1040","1","1.000","2023-07-11",
"1583","1422","901","12","1.000","2023-07-11",
"1584","1422","1040","12","2.000","2023-07-11",
"1585","1422","943","12","0.300","2023-07-11",
"1586","1423","1105","12","1.000","2023-07-11",
"1587","1423","1621","12","1.000","2023-07-11",
"1588","1423","943","12","0.200","2023-07-11",
"1589","1423","869","12","1.000","2023-07-11",
"1590","1424","1015","12","1.000","2023-07-11",
"1591","1424","956","12","2.000","2023-07-11",
"1592","1424","1292","12","1.000","2023-07-11",
"1593","1424","1621","12","2.000","2023-07-11",
"1594","1424","943","12","1.000","2023-07-11",
"1595","1424","1668","12","0.020","2023-07-11",
"1596","1425","1733","1","1.000","2023-07-11",
"1597","1426","1671","8","10.000","2023-07-11",
"1598","1426","1670","8","0.450","2023-07-11",
"1599","1426","754","8","1.000","2023-07-11",
"1600","1426","1037","8","1.000","2023-07-11",
"1601","1427","1671","8","10.000","2023-07-11",
"1602","1427","659","8","1.000","2023-07-11",
"1603","1427","658","8","2.000","2023-07-11",
"1604","1427","1734","8","5.500","2023-07-11",
"1605","1427","1735","8","10.400","2023-07-11",
"1606","1429","1306","5","1.000","2023-07-11",
"1607","1430","28","5","1.000","2023-07-11",
"1608","1430","1306","5","2.000","2023-07-11",
"1609","1431","891","16","340.000","2023-07-11",
"1610","1432","463","16","10.000","2023-07-11",
"1611","1434","389","16","1.000","2023-07-11",
"1612","1434","391","16","1.000","2023-07-11",
"1613","1434","160","16","1.000","2023-07-11",
"1614","1436","160","16","1.000","2023-07-11",
"1615","1436","537","16","8.000","2023-07-11",
"1616","1436","1718","16","4.000","2023-07-11",
"1617","1437","160","16","1.000","2023-07-11",
"1618","1437","1306","16","6.000","2023-07-11",
"1619","1438","160","16","1.000","2023-07-11",
"1620","1433","370","16","1.000","2023-07-11",
"1621","1433","160","16","4.000","2023-07-11",
"1622","1439","657","10","5.000","2023-07-11",
"1623","1439","877","10","1.000","2023-07-11",
"1624","1439","997","10","1.000","2023-07-11",
"1625","1439","1298","10","1.000","2023-07-11",
"1626","1439","1296","10","0.500","2023-07-11",
"1627","1440","657","10","120.000","2023-07-11",
"1628","1440","1298","10","20.000","2023-07-11",
"1629","1440","1684","10","200.000","2023-07-11",
"1630","1441","657","10","20.000","2023-07-11",
"1631","1441","1298","10","4.000","2023-07-11",
"1632","1444","1701","5","1.000","2023-07-11",
"1633","1444","514","5","1.000","2023-07-11",
"1634","1444","1306","5","1.000","2023-07-11",
"1635","1444","142","15","1.000","2023-07-11",
"1636","1444","314","15","1.000","2023-07-11",
"1637","1445","1702","5","2.000","2023-07-12",
"1638","1445","160","5","1.000","2023-07-12",
"1639","1449","419","15","1.000","2023-07-12",
"1640","1443","440","15","7.000","2023-07-12",
"1641","1443","445","15","3.000","2023-07-12",
"1642","1443","444","15","7.000","2023-07-12",
"1643","1443","1336","15","3.000","2023-07-12",
"1644","1443","1738","15","4.000","2023-07-12",
"1645","1451","28","15","1.000","2023-07-12",
"1646","1453","160","16","1.000","2023-07-12",
"1647","1453","1603","16","24.000","2023-07-12",
"1648","1453","848","16","24.000","2023-07-12",
"1649","1453","178","16","14.000","2023-07-12",
"1650","1453","1612","16","14.000","2023-07-12",
"1651","1453","516","16","14.000","2023-07-12",
"1652","1453","1740","16","14.000","2023-07-12",
"1653","1455","1306","16","1.000","2023-07-12",
"1654","1456","1306","16","1.000","2023-07-12",
"1655","1457","1652","16","1.000","2023-07-12",
"1656","1457","160","16","1.000","2023-07-12",
"1657","1457","441","16","4.000","2023-07-12",
"1658","1457","521","16","4.000","2023-07-12",
"1659","1458","1306","16","1.000","2023-07-12",
"1660","1459","1306","46","1.000","2023-07-12",
"1661","1460","1306","19","7.000","2023-07-12",
"1662","1460","346","19","5.000","2023-07-12",
"1663","1460","773","19","20.000","2023-07-12",
"1664","1461","1306","16","1.000","2023-07-12",
"1665","1462","1306","16","1.000","2023-07-12",
"1666","1463","370","4","8.000","2023-07-12",
"1667","1463","160","4","4.000","2023-07-12",
"1668","1463","1728","4","2.000","2023-07-12",
"1669","1463","1095","4","1.000","2023-07-12",
"1670","1463","1742","4","100.000","2023-07-12",
"1671","1464","1713","6","1.000","2023-07-12",
"1672","1464","160","6","1.000","2023-07-12",
"1673","1466","1306","6","1.000","2023-07-12",
"1674","1467","160","6","1.000","2023-07-12",
"1675","1467","1306","6","14.000","2023-07-12",
"1676","1468","1306","6","10.000","2023-07-12",
"1677","1468","160","6","1.000","2023-07-12",
"1678","1470","880","3","2.000","2023-07-12",
"1679","1470","943","3","0.100","2023-07-12",
"1680","1471","903","1","1.000","2023-07-12",
"1681","1471","878","1","8.000","2023-07-12",
"1682","1472","880","3","1.000","2023-07-12",
"1683","1472","1715","3","0.333","2023-07-12",
"1684","1472","888","3","0.500","2023-07-12",
"1685","1472","1279","3","0.005","2023-07-12",
"1686","1472","943","3","0.200","2023-07-12",
"1687","1472","1744","3","1.000","2023-07-12",
"1688","1472","1743","3","1.000","2023-07-12",
"1689","1473","880","3","1.000","2023-07-12",
"1690","1474","877","3","0.100","2023-07-12",
"1691","1475","1627","1","1.000","2023-07-12",
"1692","1476","1109","1","3.000","2023-07-12",
"1693","1476","1065","1","1.000","2023-07-12",
"1694","1476","1204","1","1.000","2023-07-12",
"1695","1476","1203","1","1.000","2023-07-12",
"1696","1476","1059","1","1.000","2023-07-12",
"1697","1476","1055","1","1.000","2023-07-12",
"1698","1476","943","1","1.000","2023-07-12",
"1699","1476","1668","1","0.025","2023-07-12",
"1700","1477","1306","19","1.000","2023-07-12",
"1701","1478","101","14","0.660","2023-07-12",
"1702","1478","97","14","0.100","2023-07-12",
"1703","1478","104","14","4.000","2023-07-12",
"1704","1478","543","14","2.000","2023-07-12",
"1705","1478","71","14","0.060","2023-07-12",
"1706","1478","65","14","1.000","2023-07-12",
"1707","1478","63","14","0.333","2023-07-12",
"1708","1478","1297","14","0.040","2023-07-12",
"1709","1478","82","14","1.000","2023-07-12",
"1710","1478","83","14","2.000","2023-07-12",
"1711","1478","96","14","0.100","2023-07-12",
"1712","1478","1676","14","8.000","2023-07-12",
"1713","1478","160","14","1.000","2023-07-12",
"1714","1478","891","14","100.000","2023-07-12",
"1715","1479","102","14","0.300","2023-07-12",
"1716","1479","108","14","0.400","2023-07-12",
"1717","1479","97","14","0.100","2023-07-12",
"1718","1479","558","14","2.000","2023-07-12",
"1719","1479","549","14","2.000","2023-07-12",
"1720","1479","562","14","50.000","2023-07-12",
"1721","1479","63","14","0.333","2023-07-12",
"1722","1479","84","14","2.000","2023-07-12",
"1723","1479","85","14","2.000","2023-07-12",
"1724","1479","1297","14","0.020","2023-07-12",
"1725","1479","65","14","1.000","2023-07-12",
"1726","1479","96","14","0.100","2023-07-12",
"1727","1479","1676","14","5.000","2023-07-12",
"1728","1480","1745","46","8.000","2023-07-12","Sr.No.LTLN480691,73,83,78,84,77,81,90"
"1729","1481","99","4","0.225","2023-07-12",
"1730","1481","97","4","0.020","2023-07-12",
"1731","1481","28","4","1.000","2023-07-12",
"1732","1481","12","4","1.000","2023-07-12",
"1733","1481","549","4","1.000","2023-07-12",
"1734","1481","1297","4","0.020","2023-07-12",
"1735","1481","65","4","0.500","2023-07-12",
"1736","1481","82","4","0.200","2023-07-12",
"1737","1481","83","4","0.400","2023-07-12",
"1738","1481","71","4","0.025","2023-07-12",
"1739","1481","1296","4","0.200","2023-07-12",
"1740","1482","99","4","0.225","2023-07-12",
"1741","1482","97","4","0.020","2023-07-12",
"1742","1482","28","4","1.000","2023-07-12",
"1743","1482","12","4","1.000","2023-07-12",
"1744","1482","549","4","1.000","2023-07-12",
"1745","1482","71","4","0.025","2023-07-12",
"1746","1482","1297","4","0.020","2023-07-12",
"1747","1482","65","4","0.500","2023-07-12",
"1748","1482","82","4","0.200","2023-07-12",
"1749","1482","83","4","0.400","2023-07-12",
"1750","1482","1296","4","0.200","2023-07-12",
"1751","1483","346","46","1.000","2023-07-12",
"1752","1485","160","19","1.000","2023-07-12",
"1753","1485","1746","19","1.000","2023-07-12",
"1754","1486","1306","19","3.000","2023-07-12",
"1755","1487","101","4","0.225","2023-07-13",
"1756","1487","97","4","0.040","2023-07-13",
"1757","1487","26","4","1.000","2023-07-13",
"1758","1487","66","4","0.020","2023-07-13",
"1759","1487","71","4","0.030","2023-07-13",
"1760","1487","63","4","0.333","2023-07-13",
"1761","1487","1676","4","4.000","2023-07-13",
"1762","1487","82","4","1.000","2023-07-13",
"1763","1487","83","4","1.000","2023-07-13",
"1764","1487","65","4","0.500","2023-07-13",
"1765","1487","96","4","0.050","2023-07-13",
"1766","1487","1296","4","1.000","2023-07-13",
"1767","1469","1200","1","1.000","2023-07-13",
"1768","1469","943","1","0.400","2023-07-13",
"1769","1469","1668","1","0.005","2023-07-13",
"1770","1488","160","14","1.000","2023-07-13",
"1771","1428","1736","8","10.000","2023-07-13",
"1772","1428","754","8","1.000","2023-07-13",
"1773","830","1603","7","20.000","2023-07-13",
"1774","830","1747","7","7.560","2023-07-13","(16""x68"")"
"1775","829","1671","8","1.000","2023-07-13",
"1776","828","1307","7","1.000","2023-07-13",
"1777","827","1671","8","1.000","2023-07-13",
"1778","826","648","7","1.000","2023-07-13",
"1779","824","1671","8","4.000","2023-07-13",
"1780","822","747","9","20.000","2023-07-13",
"1781","822","1599","9","22.000","2023-07-13",
"1782","820","1603","7","2.000","2023-07-13",
"1783","819","180","7","9.000","2023-07-13",
"1784","819","834","7","2.250","2023-07-13",
"1785","818","1748","8","72.000","2023-07-13",
"1786","817","807","7","1.000","2023-07-13",
"1787","817","1599","7","8.000","2023-07-13",
"1788","816","776","7","7.000","2023-07-13",
"1789","815","1599","7","5.000","2023-07-13",
"1790","814","607","7","0.900","2023-07-13",
"1791","812","1599","7","3.000","2023-07-13",
"1792","1490","812","21","0.500","2023-07-13",
"1793","1491","1306","6","7.000","2023-07-13",
"1794","1491","160","6","1.000","2023-07-13",
"1795","1493","1306","6","5.000","2023-07-13",
"1796","1494","127","15","1.000","2023-07-13",
"1797","1495","848","16","2.000","2023-07-13",
"1798","1495","798","16","2.000","2023-07-13",
"1799","1496","1306","16","1.000","2023-07-13",
"1800","1497","1749","16","1.000","2023-07-13",
"1801","1498","28","19","1.000","2023-07-13",
"1802","1499","28","19","1.000","2023-07-13",
"1803","1500","28","19","1.000","2023-07-13",
"1804","1501","28","19","1.000","2023-07-13",
"1805","1502","346","19","1.000","2023-07-13",
"1806","1504","346","19","3.000","2023-07-13",
"1807","1505","346","19","1.000","2023-07-13",
"1808","1506","99","4","0.225","2023-07-13",
"1809","1506","97","4","0.025","2023-07-13",
"1810","1506","28","4","2.000","2023-07-13",
"1811","1506","1297","4","0.120","2023-07-13",
"1812","1506","12","4","1.000","2023-07-13",
"1813","1506","549","4","6.000","2023-07-13",
"1814","1506","82","4","0.020","2023-07-13",
"1815","1506","83","4","0.400","2023-07-13",
"1816","1506","71","4","0.020","2023-07-13",
"1817","1506","65","4","0.500","2023-07-13",
"1818","1506","554","4","1.000","2023-07-13",
"1819","1507","97","4","0.020","2023-07-13",
"1820","1507","1297","4","0.020","2023-07-13",
"1821","1507","28","4","1.000","2023-07-13",
"1822","1507","12","4","1.000","2023-07-13",
"1823","1507","549","4","1.000","2023-07-13",
"1824","1508","99","4","0.675","2023-07-13",
"1825","1508","97","4","0.090","2023-07-13",
"1826","1508","28","4","3.000","2023-07-13",
"1827","1508","12","4","3.000","2023-07-13",
"1828","1508","549","4","3.000","2023-07-13",
"1829","1508","1297","4","0.040","2023-07-13",
"1830","1508","65","4","1.500","2023-07-13",
"1831","1508","71","4","0.060","2023-07-13",
"1832","1508","82","4","1.000","2023-07-13",
"1833","1508","83","4","1.000","2023-07-13",
"1834","1508","35","4","1.000","2023-07-13",
"1835","1509","540","5","1.000","2023-07-14",
"1836","1511","325","5","3.000","2023-07-14",
"1837","1511","514","5","1.000","2023-07-14",
"1838","1511","540","5","1.000","2023-07-14",
"1839","1512","142","15","1.000","2023-07-14",
"1840","1513","1336","5","7.000","2023-07-14",
"1841","1513","521","5","7.000","2023-07-14",
"1842","1513","537","5","7.000","2023-07-14",
"1843","1513","160","5","2.000","2023-07-14",
"1844","1513","183","5","12.000","2023-07-14",
"1845","1513","1639","5","4.000","2023-07-14",
"1846","1513","178","5","4.000","2023-07-14",
"1847","1514","1155","3","1.000","2023-07-14",
"1848","1516","848","3","1.000","2023-07-14",
"1849","1516","798","3","1.000","2023-07-14",
"1850","1516","943","3","0.200","2023-07-14",
"1851","1515","867","1","1.000","2023-07-14",
"1852","1515","1197","1","1.000","2023-07-14","something tap"
"1853","1515","943","1","1.000","2023-07-14",
"1854","1515","1297","1","0.010","2023-07-14",
"1855","1517","1667","3","1.000","2023-07-14",
"1856","1517","1040","3","2.000","2023-07-14",
"1857","1517","888","3","0.500","2023-07-14",
"1858","1517","943","3","0.300","2023-07-14",
"1859","1517","1668","3","0.005","2023-07-14",
"1860","1518","1279","1","0.020","2023-07-14",
"1861","1519","869","3","1.000","2023-07-14",
"1862","1519","943","3","0.200","2023-07-14",
"1863","1519","1668","3","0.010","2023-07-14",
"1864","1521","867","3","2.000","2023-07-14",
"1865","1521","877","3","0.100","2023-07-14",
"1866","1522","28","19","1.000","2023-07-14",
"1867","1523","28","19","1.000","2023-07-14",
"1868","1524","28","19","1.000","2023-07-14",
